size,puzzle_idx,correct,response_time,tokens
4,0,False,10.342675924301147,1304
4,1,False,3.547244071960449,1119
4,2,False,4.421833038330078,1165
4,3,False,13.025691986083984,1370
4,4,False,14.272731065750122,1383
4,5,False,17.042155027389526,1445
4,6,False,11.472172975540161,1319
4,7,False,11.870935678482056,1340
4,8,False,3.980804920196533,1141
4,9,False,9.760627031326294,1272
4,10,False,11.177692174911499,1346
4,11,False,11.659333944320679,1330
4,12,False,5.375202178955078,1154
4,13,False,13.0014488697052,1307
4,14,False,11.029608011245728,1297
4,15,False,15.13326907157898,1403
4,16,False,4.130339860916138,1135
4,17,False,19.10939598083496,1534
4,18,False,15.137325048446655,1430
4,19,False,4.874638795852661,1144
4,20,False,9.698844909667969,1302
4,21,False,9.536854982376099,1344
4,22,False,3.6549129486083984,1141
4,23,False,3.0858919620513916,1125
4,24,False,7.884522914886475,1254
4,25,False,25.66867208480835,1569
4,26,False,14.706881046295166,1357
4,27,False,2.6230928897857666,1085
4,28,False,5.1814398765563965,1103
4,29,False,7.055373191833496,1176
4,30,False,11.107409715652466,1318
4,31,False,6.199830055236816,1148
4,32,False,9.118368148803711,1248
4,33,False,12.21853494644165,1325
4,34,False,13.71635913848877,1317
4,35,False,13.574952840805054,1413
4,36,False,12.122272968292236,1342
4,37,False,9.566173076629639,1256
4,38,False,11.185571193695068,1270
4,39,False,12.746586799621582,1323
4,40,False,15.70313286781311,1342
4,41,False,5.465849161148071,1136
4,42,False,5.259938955307007,1156
4,43,False,20.43982481956482,1461
4,44,False,17.521495819091797,1478
4,45,False,17.225921630859375,1384
4,46,False,12.589027166366577,1300
4,47,False,9.426891088485718,1221
4,48,False,9.935431241989136,1277
4,49,False,16.317118883132935,1420
4,50,False,13.701112747192383,1367
4,51,False,19.08210802078247,1440
4,52,False,18.920593976974487,1370
4,53,False,10.929213285446167,1286
4,54,False,6.938758134841919,1158
4,55,False,15.680571794509888,1362
4,56,False,13.969294786453247,1339
4,57,False,15.398160934448242,1379
4,58,False,12.733175039291382,1354
4,59,False,6.293081760406494,1163
4,60,False,26.34147000312805,1411
4,61,False,12.533232927322388,1359
4,62,False,11.0348060131073,1337
4,63,False,9.551821231842041,1286
4,64,False,6.362231016159058,1189
4,65,False,4.949800968170166,1128
4,66,False,13.044344902038574,1349
4,67,False,5.7719080448150635,1152
4,68,False,10.355775833129883,1306
4,69,False,11.96851396560669,1341
4,70,False,10.432422876358032,1299
4,71,False,10.6131591796875,1341
4,72,False,12.58795714378357,1318
4,73,False,10.606827020645142,1334
4,74,False,10.277281761169434,1220
4,75,False,16.64383316040039,1314
4,76,False,18.22148823738098,1467
4,77,False,12.781861305236816,1322
4,78,False,8.74072813987732,1279
4,79,False,18.160796880722046,1524
4,80,False,4.346245050430298,1135
4,81,False,12.733896017074585,1319
4,82,False,10.744807004928589,1306
4,83,False,4.553843975067139,1156
4,84,False,20.738610982894897,1487
4,85,False,17.779812812805176,1299
4,86,False,8.854255676269531,1279
4,87,False,6.587709903717041,1180
4,88,False,20.615182876586914,1398
4,89,False,10.480880975723267,1317
4,90,False,10.202110767364502,1263
4,91,False,12.81702995300293,1338
4,92,False,13.552156925201416,1341
4,93,False,9.092981815338135,1253
4,94,False,17.17971682548523,1401
4,95,False,13.243597984313965,1283
4,96,False,7.947518348693848,1230
4,97,False,12.531997919082642,1326
4,98,False,5.570059061050415,1135
4,99,False,12.180636882781982,1276
